Kind,Name,File,Knots
Public Constructor,org.apache.commons.configuration2.AbstractConfiguration.AbstractConfiguration(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.addErrorLogListener(),AbstractConfiguration.java,0
Lambda Method,org.apache.commons.configuration2.AbstractConfiguration.addErrorLogListener.(lambda_expr_1)(T (inferred)),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.addProperty(String,Object)",AbstractConfiguration.java,0
Protected Abstract Method,"org.apache.commons.configuration2.AbstractConfiguration.addPropertyDirect(String,Object)",AbstractConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractConfiguration.addPropertyInternal(String,Object)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.append(Configuration),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.beginRead(boolean),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.beginWrite(boolean),AbstractConfiguration.java,0
Private Static Method,"org.apache.commons.configuration2.AbstractConfiguration.checkDefaultValueArray(Class<?>,Object)",AbstractConfiguration.java,0
Private Static Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.checkNonNullValue(String,T)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.clear(),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.clearInternal(),AbstractConfiguration.java,1
Public Method,org.apache.commons.configuration2.AbstractConfiguration.clearProperty(String),AbstractConfiguration.java,0
Protected Abstract Method,org.apache.commons.configuration2.AbstractConfiguration.clearPropertyDirect(String),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.cloneInterpolator(AbstractConfiguration),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.containsKey(String),AbstractConfiguration.java,0
Protected Abstract Method,org.apache.commons.configuration2.AbstractConfiguration.containsKeyInternal(String),AbstractConfiguration.java,0
Private Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.convert(Class<T>,String,T,boolean)",AbstractConfiguration.java,2
Private Method,"org.apache.commons.configuration2.AbstractConfiguration.convertToArray(Class<?>,String,Object)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.copy(Configuration),AbstractConfiguration.java,0
Private Method,org.apache.commons.configuration2.AbstractConfiguration.encodeForCopy(Object),AbstractConfiguration.java,1
Private Method,org.apache.commons.configuration2.AbstractConfiguration.encodeListForCopy(Collection<?>),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.endRead(),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.endWrite(),AbstractConfiguration.java,0
Private Method,org.apache.commons.configuration2.AbstractConfiguration.findConfigurationLookup(ConfigurationInterpolator),AbstractConfiguration.java,0
Private Static Method,"org.apache.commons.configuration2.AbstractConfiguration.findConfigurationLookup(ConfigurationInterpolator,ImmutableConfiguration)",AbstractConfiguration.java,4
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.get(Class<T>,String)",AbstractConfiguration.java,0
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.get(Class<T>,String,T)",AbstractConfiguration.java,0
Private Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.getAndConvertProperty(Class<T>,String,T)",AbstractConfiguration.java,1
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getArray(Class<?>,String)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getArray(Class<?>,String,Object)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getBigDecimal(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getBigDecimal(String,BigDecimal)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getBigInteger(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getBigInteger(String,BigInteger)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getBoolean(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getBoolean(String,Boolean)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getBoolean(String,boolean)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getByte(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getByte(String,Byte)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getByte(String,byte)",AbstractConfiguration.java,0
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.getCollection(Class<T>,String,Collection<T>)",AbstractConfiguration.java,0
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.getCollection(Class<T>,String,Collection<T>,Collection<T>)",AbstractConfiguration.java,1
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getConfigurationDecoder(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getConversionHandler(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getDouble(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getDouble(String,Double)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getDouble(String,double)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getEncodedString(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getEncodedString(String,ConfigurationDecoder)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getFloat(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getFloat(String,Float)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getFloat(String,float)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getInt(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getInt(String,int)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getInteger(String,Integer)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getInterpolator(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getKeys(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getKeys(String),AbstractConfiguration.java,0
Protected Abstract Method,org.apache.commons.configuration2.AbstractConfiguration.getKeysInternal(),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.getKeysInternal(String),AbstractConfiguration.java,0
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.getList(Class<T>,String)",AbstractConfiguration.java,0
Public Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.getList(Class<T>,String,List<T>)",AbstractConfiguration.java,1
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getList(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getList(String,List<?>)",AbstractConfiguration.java,11
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getListDelimiterHandler(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getLogger(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getLong(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getLong(String,Long)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getLong(String,long)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getProperties(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getProperties(String,Properties)",AbstractConfiguration.java,4
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getProperty(String),AbstractConfiguration.java,0
Protected Abstract Method,org.apache.commons.configuration2.AbstractConfiguration.getPropertyInternal(String),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getShort(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getShort(String,Short)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getShort(String,short)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getString(String),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.getString(String,String)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getStringArray(String),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.getSynchronizer(),AbstractConfiguration.java,0
Private Static Generic Method,"org.apache.commons.configuration2.AbstractConfiguration.handleDefaultCollection(Collection<T>,Collection<T>)",AbstractConfiguration.java,2
Public Method,org.apache.commons.configuration2.AbstractConfiguration.immutableSubset(String),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.initLogger(ConfigurationLogger),AbstractConfiguration.java,0
Private Method,org.apache.commons.configuration2.AbstractConfiguration.installDefaultInterpolator(),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.installInterpolator(Map<String,? extends Lookup>,Collection<? extends Lookup>)",AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.interpolate(Object),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.interpolate(String),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.interpolatedConfiguration(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.isEmpty(),AbstractConfiguration.java,0
Protected Abstract Method,org.apache.commons.configuration2.AbstractConfiguration.isEmptyInternal(),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.isScalarValue(Object),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.isThrowExceptionOnMissing(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.lock(LockMode),AbstractConfiguration.java,3
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setConfigurationDecoder(ConfigurationDecoder),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setConversionHandler(ConversionHandler),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setDefaultLookups(Collection<? extends Lookup>),AbstractConfiguration.java,1
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setInterpolator(ConfigurationInterpolator),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setListDelimiterHandler(ListDelimiterHandler),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setLogger(ConfigurationLogger),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setParentInterpolator(ConfigurationInterpolator),AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.setPrefixLookups(Map<String,? extends Lookup>)",AbstractConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractConfiguration.setProperty(String,Object)",AbstractConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractConfiguration.setPropertyInternal(String,Object)",AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setSynchronizer(Synchronizer),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.setThrowExceptionOnMissing(boolean),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.size(),AbstractConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractConfiguration.sizeInternal(),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.subset(String),AbstractConfiguration.java,0
Private Static Method,org.apache.commons.configuration2.AbstractConfiguration.throwMissingPropertyException(String),AbstractConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractConfiguration.unlock(LockMode),AbstractConfiguration.java,3
Protected Constructor,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.AbstractHierarchicalConfiguration(NodeModel<T>),AbstractHierarchicalConfiguration.java,0
Public Constructor,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.DefinedKeysVisitor(),AbstractHierarchicalConfiguration.java,0
Public Constructor,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.DefinedKeysVisitor(String),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.getKeyList(),AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.handleAttributeKeys(String,T,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.visitAfterChildren(T,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedKeysVisitor.visitBeforeChildren(T,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedVisitor.isDefined(),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedVisitor.terminate(),AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.DefinedVisitor.visitBeforeChildren(T,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.addNodes(String,Collection<? extends T>)",AbstractHierarchicalConfiguration.java,1
Protected Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.addNodesInternal(String,Collection<? extends T>)",AbstractHierarchicalConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.addPropertyDirect(String,Object)",AbstractHierarchicalConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.addPropertyInternal(String,Object)",AbstractHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.addPropertyToModel(String,Iterable<?>)",AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.clearInternal(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.clearPropertyDirect(String),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.clearTree(String),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.clearTreeInternal(String),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.clone(),AbstractHierarchicalConfiguration.java,3
Protected Abstract Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.cloneNodeModel(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.containsKeyInternal(String),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.fetchNodeList(String),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getExpressionEngine(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getKeysInternal(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getKeysInternal(String),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getMaxIndex(String),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getMaxIndexInternal(String),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getModel(),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getNodeModel(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getPropertyInternal(String),AbstractHierarchicalConfiguration.java,2
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getRootElementName(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.getRootElementNameInternal(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.isEmptyInternal(),AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.nodeDefined(T),AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.nodeKey(T,Map<T,String>,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.resolveAddKey(T,String,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.resolveKey(T,String,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.resolveNodeKey(T,String,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.resolveUpdateKey(T,String,Object,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.setExpressionEngine(ExpressionEngine),AbstractHierarchicalConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.setPropertyInternal(String,Object)",AbstractHierarchicalConfiguration.java,0
Protected Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.sizeInternal(),AbstractHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.toString(),AbstractHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.AbstractHierarchicalConfiguration.valueFromResult(QueryResult<T>,NodeHandler<T>)",AbstractHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.AbstractHierarchicalConfiguration.visitDefinedKeys(),AbstractHierarchicalConfiguration.java,0
Protected Constructor,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.AbstractYAMLBasedConfiguration(),AbstractYAMLBasedConfiguration.java,0
Protected Constructor,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.AbstractYAMLBasedConfiguration(HierarchicalConfiguration<ImmutableNode>),AbstractYAMLBasedConfiguration.java,0
Private Static Method,"org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.addEntry(Map<String,Object>,String,Object)",AbstractYAMLBasedConfiguration.java,2
Private Static Method,"org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.constructHierarchy(String,Object)",AbstractYAMLBasedConfiguration.java,2
Protected Method,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.constructMap(ImmutableNode),AbstractYAMLBasedConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.load(Map<String,Object>)",AbstractYAMLBasedConfiguration.java,0
Private Static Method,"org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.parseCollection(Collection<Object>,String)",AbstractYAMLBasedConfiguration.java,0
Private Static Method,"org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.parseMap(Map<String,Object>,String)",AbstractYAMLBasedConfiguration.java,0
Static Method,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration.rethrowException(Exception),AbstractYAMLBasedConfiguration.java,0
Protected Method,"org.apache.commons.configuration2.BaseConfiguration.addPropertyDirect(String,Object)",BaseConfiguration.java,2
Protected Method,org.apache.commons.configuration2.BaseConfiguration.clearInternal(),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.clearPropertyDirect(String),BaseConfiguration.java,0
Public Method,org.apache.commons.configuration2.BaseConfiguration.clone(),BaseConfiguration.java,1
Private Method,org.apache.commons.configuration2.BaseConfiguration.cloneStore(BaseConfiguration),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.containsKeyInternal(String),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.getKeysInternal(),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.getPropertyInternal(String),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.isEmptyInternal(),BaseConfiguration.java,0
Protected Method,org.apache.commons.configuration2.BaseConfiguration.sizeInternal(),BaseConfiguration.java,0
Public Constructor,org.apache.commons.configuration2.BaseConfigurationXMLReader.BaseConfigurationXMLReader(),BaseConfigurationXMLReader.java,0
Public Constructor,org.apache.commons.configuration2.BaseConfigurationXMLReader.BaseConfigurationXMLReader(Configuration),BaseConfigurationXMLReader.java,0
Protected Method,org.apache.commons.configuration2.BaseConfigurationXMLReader.SAXConverter.elementEnd(String),BaseConfigurationXMLReader.java,0
Protected Method,"org.apache.commons.configuration2.BaseConfigurationXMLReader.SAXConverter.elementStart(String,Object)",BaseConfigurationXMLReader.java,0
Public Method,org.apache.commons.configuration2.BaseConfigurationXMLReader.getConfiguration(),BaseConfigurationXMLReader.java,0
Public Method,org.apache.commons.configuration2.BaseConfigurationXMLReader.getParsedConfiguration(),BaseConfigurationXMLReader.java,0
Protected Method,org.apache.commons.configuration2.BaseConfigurationXMLReader.processKeys(),BaseConfigurationXMLReader.java,0
Public Method,org.apache.commons.configuration2.BaseConfigurationXMLReader.setConfiguration(Configuration),BaseConfigurationXMLReader.java,0
Public Constructor,org.apache.commons.configuration2.BaseHierarchicalConfiguration.BaseHierarchicalConfiguration(),BaseHierarchicalConfiguration.java,0
Public Constructor,org.apache.commons.configuration2.BaseHierarchicalConfiguration.BaseHierarchicalConfiguration(HierarchicalConfiguration<ImmutableNode>),BaseHierarchicalConfiguration.java,0
Protected Constructor,org.apache.commons.configuration2.BaseHierarchicalConfiguration.BaseHierarchicalConfiguration(NodeModel<ImmutableNode>),BaseHierarchicalConfiguration.java,0
Protected Abstract Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.BuilderVisitor.insert(ImmutableNode,ImmutableNode,ImmutableNode,ImmutableNode,ReferenceNodeHandler)",BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.BuilderVisitor.insertNewChildNodes(ImmutableNode,ReferenceNodeHandler)",BaseHierarchicalConfiguration.java,3
Protected Abstract Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.BuilderVisitor.update(ImmutableNode,Object,ReferenceNodeHandler)",BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.BuilderVisitor.updateNode(ImmutableNode,ReferenceNodeHandler)",BaseHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.BuilderVisitor.visitBeforeChildren(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,0
Public Constructor,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.InterpolatedVisitor(),BaseHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.getInterpolatedRoot(),BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.handleLeafNode(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.interpolateAttributes(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.interpolateAttributes(ImmutableNode,NodeHandler<ImmutableNode>,Map<String,Object>)",BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.isLeafNode(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.peek(),BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.pop(),BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.push(ImmutableNode.Builder),BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.storeInterpolatedNode(ImmutableNode),BaseHierarchicalConfiguration.java,1
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.valueChanged(Object,Object)",BaseHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.visitAfterChildren(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.InterpolatedVisitor.visitBeforeChildren(ImmutableNode,NodeHandler<ImmutableNode>)",BaseHierarchicalConfiguration.java,1
Public Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.childConfigurationsAt(String),BaseHierarchicalConfiguration.java,1
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.childConfigurationsAt(String,boolean)",BaseHierarchicalConfiguration.java,1
Protected Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.cloneNodeModel(),BaseHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.configurationAt(String),BaseHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.configurationAt(String,boolean)",BaseHierarchicalConfiguration.java,0
Public Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.configurationsAt(String),BaseHierarchicalConfiguration.java,0
Public Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.configurationsAt(String,boolean)",BaseHierarchicalConfiguration.java,1
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.createChangeListener(),BaseHierarchicalConfiguration.java,0
Lambda Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.createChangeListener.(lambda_expr_1)(),BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.createConnectedSubConfiguration(String),BaseHierarchicalConfiguration.java,0
Private Method,"org.apache.commons.configuration2.BaseHierarchicalConfiguration.createConnectedSubConfigurations(InMemoryNodeModelSupport,Collection<NodeSelector>)",BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.createIndependentSubConfiguration(String),BaseHierarchicalConfiguration.java,0
Private Method,org.apache.commons.configuration2.BaseHierarchicalConfiguration.createIndependentSubConfigurationForNode(ImmutableNode),BaseHierarchicalConfiguration.java,0
